508,138205,13820,2,82,55,13820,2,1979,1,1,1,4,2,1,26,6,7,7,7,3,3,2,6,5,4,6,3,4,5,6,2,3,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1,2,2,20,1,4,12,2,1,2,NaN,4,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,6,6,3,9,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,4,530,0,2,7,7,5,7,6,7,4,3,7,2,3,6,5,5,6,NaN,NaN,NaN,NaN,NaN,10,3,11,8
519,138604,13862,0,39,NaN,13862,2,1967,1,1,1,8,2,1,38,7,7,1,6,3,6,1,7,7,2,6,2,7,7,5,2,3,1,15,2,2,2,NaN,5,5,NaN,3,NaN,4,30,0,10,50,0,30,0,0,50,40,NaN,NaN,NaN,NaN,NaN,44,3,1,21,2,1,2,NaN,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,7,1,6,1,7,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,630,0,0,7,5,1,6,1,5,6,2,7,1,1,6,1,3,1,NaN,1,NaN,NaN,NaN,11,6,530,8
562,151802,15180,2,39,NaN,15180,2,1966,1,1,1,2,2,1,39,6,6,5,6,6,7,4,6,5,5,5,3,5,6,4,2,2,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,2,2,4,NaN,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,6,5,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,10,2,2,7,3,1,7,4,4,3,5,7,4,3,6,5,4,6,NaN,NaN,NaN,NaN,NaN,1,3,10,5
575,152903,15296,1,32,43,15296,2,1964,1,1,1,9,2,1,41,7,5,5,5,6,6,1,7,1,5,6,6,6,6,6,2,4,1,10,2,2,2,3,4,5,NaN,3,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,40,4,1,NaN,2,1,2,3,2,2,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,6,6,5,4,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,230,1,1,7,5,1,6,4,7,1,2,7,1,1,7,1,3,1,NaN,1,NaN,NaN,NaN,11,3,230,8
583,153806,15385,2,39,NaN,15385,2,1965,1,1,1,1,2,1,40,6,4,7,6,7,7,1,6,7,4,7,4,6,4,2,2,2,1,NaN,2,3,2,NaN,3,1,NaN,3,NaN,NaN,0,0,NaN,0,50,50,0,50,100,0,NaN,NaN,NaN,NaN,NaN,35,4,2,NaN,2,NaN,NaN,NaN,2,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,7,5,7,2,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,11,6,422,1,2,7,4,1,7,4,7,4,1,7,4,1,4,1,6,1,NaN,NaN,NaN,NaN,NaN,11,6,422,6
677,172410,17248,3,36,NaN,17248,2,1979,1,1,1,8,2,1,26,6,5,1,4,5,3,3,4,7,4,5,4,4,5,3,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,2,3,NaN,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,3,2,NaN,4,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,6,5,2,5,5,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,10,1,3,6,2,2,4,5,4,6,4,5,NaN,2,6,3,4,2,NaN,1,NaN,NaN,NaN,4,3,10,4
679,172803,17280,0,NaN,NaN,17280,2,1970,1,1,1,7,2,1,35,7,6,3,7,7,5,1,3,2,6,5,4,5,3,4,2,3,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,1,2,1,NaN,3,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,4,2,3,1,NaN,NaN,NaN,NaN,NaN,NaN,5,5,2,2,6,NaN,NaN,3,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,6,3,12,0,0,7,6,6,5,5,2,4,6,2,7,6,7,7,3,6,NaN,1,600,NaN,NaN,6,3,12,5
812,200403,20044,2,30,NaN,20044,2,1964,1,1,1,6,2,1,41,7,5,1,5,5,5,2,4,6,6,6,5,4,4,4,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,3,3,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,10,2,2,6,2,2,6,4,5,5,5,6,4,2,5,4,5,5,NaN,NaN,NaN,NaN,NaN,1,3,10,3
884,218403,21849,2,50,NaN,21849,2,1975,1,1,1,8,2,1,30,7,6,1,4,7,7,2,5,3,6,6,5,7,4,4,2,3,1,20,2,2,2,NaN,1,1,2,3,6,5,0,30,0,0,80,0,0,80,100,0,NaN,NaN,NaN,NaN,NaN,18,1,2,1,2,NaN,NaN,NaN,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,3,5,3,8,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,11,6,421,0,2,7,2,2,6,5,7,3,1,5,3,1,5,3,3,2,NaN,1,NaN,NaN,NaN,11,6,540,7
911,223603,22365,1,33,43,22365,2,1970,1,1,1,6,2,1,35,6,6,3,6,5,2,7,5,3,4,6,3,6,6,5,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,2,3,25,4,2,10,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,1,3,1,3,3,2,6,6,2,6,6,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,1,1,7,6,4,7,4,7,3,1,6,2,2,6,5,6,6,NaN,NaN,NaN,152,NaN,10,3,10,5
959,240604,24066,2,37,NaN,24066,2,1970,1,1,1,6,2,1,35,7,5,2,4,5,5,2,4,3,6,5,6,5,4,3,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,2,2,2,24,1,2,10,2,1,2,NaN,5,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,5,3,4,6,6,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,2,2,6,3,4,5,3,4,2,2,5,5,3,6,4,5,4,NaN,NaN,NaN,215,NaN,4,3,10,4
1003,251305,25135,0,36,16,25135,2,1973,1,1,1,7,2,1,32,7,7,5,5,3,6,1,7,7,5,7,1,6,5,4,2,2,1,15,2,2,2,NaN,3,3,NaN,3,NaN,4,20,0,0,0,0,0,0,0,20,0,NaN,NaN,NaN,NaN,NaN,40,4,1,1,2,1,2,NaN,2,NaN,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,6,5,5,4,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,0,0,7,1,1,5,3,4,3,1,7,3,2,5,3,4,1,NaN,1,NaN,NaN,NaN,11,3,530,3
1017,253303,25330,1,30,29,25330,2,1966,1,1,1,6,2,1,39,7,5,6,5,7,5,6,6,2,4,4,5,3,5,2,2,1,2,16,2,2,2,NaN,1,1,NaN,3,NaN,4,10,0,0,0,0,20,0,20,10,0,NaN,NaN,NaN,NaN,NaN,42,1,1,17,2,1,2,NaN,1,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,6,2,4,5,7,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,4,530,1,1,7,5,4,6,6,6,6,2,6,5,3,7,6,5,4,NaN,1,NaN,NaN,NaN,11,4,530,3
1037,259703,25976,3,85,69,25976,2,1965,1,1,1,9,2,1,40,6,4,2,3,4,6,1,5,5,4,6,5,7,3,5,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,2,2,2,NaN,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,2,2,2,3,NaN,NaN,NaN,NaN,NaN,NaN,6,5,1,3,4,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,10,3,3,7,3,3,4,3,4,5,4,5,2,3,6,5,5,3,NaN,NaN,NaN,NaN,NaN,1,6,10,2
1062,269803,26980,1,36,16,26980,2,1972,1,1,1,4,2,1,33,6,6,4,4,5,5,1,5,5,2,5,6,6,6,5,2,4,4,8,1,1,1,1,1,1,NaN,3,3,NaN,20,0,0,0,0,0,0,50,40,0,NaN,NaN,NaN,NaN,NaN,NaN,3,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,4,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,5,5,1,3,7,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3,12,1,1,6,1,1,6,1,6,6,2,6,3,3,6,5,5,6,NaN,1,NaN,NaN,NaN,11,3,210,5
1106,283404,28347,2,20,35,28347,2,1978,1,1,1,1,2,3,27,7,7,1,5,6,7,1,7,5,3,7,1,7,3,7,2,1,2,1,2,2,2,1,5,5,1,3,3,NaN,20,0,0,60,0,0,0,0,50,50,NaN,NaN,NaN,NaN,NaN,12,1,2,1,2,1,2,2,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,7,1,7,1,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,220,1,2,7,2,1,7,1,6,4,5,7,3,1,7,6,7,1,NaN,1,NaN,NaN,NaN,11,3,210,7
1145,290902,29092,3,51,NaN,29092,2,1963,1,1,1,2,2,1,42,5,7,1,4,7,7,1,5,1,7,7,3,7,4,4,2,1,2,NaN,2,2,2,NaN,3,3,NaN,3,NaN,3,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,40,1,1,12,2,1,2,NaN,3,1,NaN,3,4,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,7,6,4,4,6,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,530,3,3,7,4,1,4,6,4,1,1,1,7,7,7,5,5,1,NaN,1,NaN,NaN,NaN,11,3,522,5
1161,292503,29254,3,31,NaN,29254,2,1965,1,1,1,10,2,1,40,7,7,5,3,6,6,1,6,3,5,6,5,5,4,3,2,1,4,NaN,2,3,2,1,3,1,NaN,3,2,NaN,10,10,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,20,1,2,10,2,2,2,NaN,4,4,5,3,3,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,3,5,4,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,522,3,3,6,2,2,6,2,5,4,4,5,4,5,4,4,5,5,NaN,1,NaN,NaN,NaN,11,3,210,1
1162,292504,29254,3,30,NaN,29254,2,1969,1,1,1,2,2,1,36,6,6,3,5,4,5,1,5,4,3,6,3,5,5,4,2,1,4,5,2,3,2,NaN,2,1,NaN,3,NaN,3,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,14,1,2,13,2,1,2,NaN,5,1,1,3,2,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,6,6,1,5,7,9,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,3,521,3,3,7,1,1,6,1,6,5,2,5,5,5,5,4,5,4,NaN,1,NaN,NaN,NaN,11,3,522,7
1211,305703,30570,2,37,25,30570,2,1979,1,1,1,12,2,1,26,6,7,2,7,7,6,3,6,4,6,6,1,6,4,6,2,3,1,14,2,2,2,NaN,1,1,2,3,7,5,30,70,0,0,50,0,0,50,70,100,NaN,NaN,NaN,NaN,NaN,NaN,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,19,2,NaN,4,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,7,7,1,6,6,NaN,NaN,2,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,4,3,10,0,2,7,6,5,6,3,4,1,1,5,5,2,7,5,5,4,NaN,1,NaN,NaN,NaN,11,3,540,5
1231,309204,30929,2,69,51,30929,2,1972,2,2,1,5,2,1,33,6,6,5,4,6,4,5,5,5,5,5,6,5,3,3,2,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,2,2,3,19,1,2,4,2,1,2,NaN,5,NaN,NaN,3,5,NaN,NaN,NaN,NaN,1,2,2,3,3,2,6,5,3,5,7,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,11,6,540,2,2,7,2,1,7,1,3,3,6,6,4,3,6,4,4,6,NaN,1,NaN,NaN,NaN,4,6,10,5
1249,315503,31550,2,51,39,31550,2,1979,1,1,1,1,2,1,26,5,7,3,5,5,5,4,5,3,3,6,4,7,5,5,2,1,2,28,2,1,2,3,3,3,NaN,3,NaN,NaN,60,20,0,10,60,0,0,50,30,10,NaN,NaN,NaN,NaN,NaN,NaN,1,9,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,4,2,1,3,NaN,NaN,NaN,NaN,NaN,NaN,5,6,6,4,3,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,140,NaN,4,5,10,0,2,7,5,4,6,3,5,4,3,6,2,3,6,6,4,2,NaN,1,NaN,NaN,NaN,11,5,230,6
