31917,319103,3900
31925,319201,0
31925,319204,2600
32212,322103,3200
32247,322401,2200
32247,322403,1500
32271,322703,2600
32298,322902,1170
32298,322903,3060
32298,322904,467
32301,323002,0
32301,323003,3362
32301,323005,240
32352,323502,1500
32506,325001,4013
32506,325002,400
32506,325003,150
32522,325201,3300
32573,325702,0
32573,325704,2150
32581,325801,390
32581,325802,0
32581,325803,0
32620,326202,2000
32620,326203,2250
32646,326404,400
32670,326701,8500
32670,326702,0
32670,326703,3600
32700,327001,0
32700,327002,0
32700,327004,2800
32832,328305,0
32867,328602,0
32867,328603,0
32867,328606,2800
32921,329202,0
32972,329704,2740
32972,329705,3100
33030,330301,1090
33030,330302,1850
33138,331302,0
33138,331304,2650
33197,331903,5800
33219,332101,0
33235,332302,2250
33545,335402,1500
33588,335804,5860
33677,336701,0
33677,336702,1400
33758,337503,1700
33804,338002,800
34134,341302,700
34215,342103,0
34240,342404,3000
34282,342804,4600
34371,343703,0
34495,344901,0
34495,344902,0
34533,345303,3000
34533,345304,3100
34576,345701,200
34576,345705,2300
34606,346001,3650
34606,346002,0
34622,346203,3300
34649,346401,10000
34649,346402,2500
34738,347301,4600
34770,347701,0
34770,347702,0
34800,348003,0
34819,348103,1300
34991,349901,4400
35041,350402,1011
35076,350703,3000
35076,350704,3000
35092,350901,100
35092,350902,0
35149,351401,5750
35149,351402,340
35165,351605,1000
35319,353102,0
35351,353502,0
35530,355302,300
35556,355501,3400
35556,355502,1600
35556,355503,926
35556,355504,642
35602,356001,0
35602,356002,0
35670,356701,0
35670,356702,700
35734,357304,400
35742,357401,3300
35742,357403,1633
35742,357405,1886
35742,357407,450
35750,357501,0
35750,357503,2700
35785,357801,800
35785,357805,0
35785,357807,300
35823,358202,0
35823,358203,3500
35823,358204,6000
35823,358206,700
35823,358207,700
35831,358301,3500
35831,358302,1296
36021,360201,0
36021,360202,0
36021,360203,2500
36021,360204,1536
36030,360303,3600
36030,360304,4500
36030,360305,0
36137,361301,3000
36170,361701,0
36200,362002,1400
36200,362003,2290
36200,362004,480
36200,362005,6500
36234,362302,0
36250,362502,2700
36307,363003,2650
36307,363005,2500
36358,363501,4400
36358,363506,2488
36366,363601,3500
36366,363602,0
36366,363603,0
36366,363604,550
36595,365901,5624
36609,366001,0
36609,366002,0
36617,366102,4200
36625,366201,2455
36625,366202,250
36676,366701,1600
36676,366702,1457
36676,366703,2250
36676,366705,0
36684,366801,4628
36684,366802,0
36684,366803,1900
36692,366901,6000
36692,366902,1100
36692,366903,1050
36692,366904,1000
36773,367701,0
36773,367702,2550
36854,368501,4000
36854,368502,0
36862,368602,0
37087,370804,1500
37125,371201,0
37125,371202,660
37150,371504,1800
37249,372401,1400
37249,372402,4000
37397,373901,500
37397,373902,5500
37397,373904,0
37397,373906,4000
37443,374402,367
37516,375102,600
37516,375103,50
37605,376001,6100
37605,376002,1890
37605,376003,0
37605,376004,2300
37613,376102,2500
37621,376201,6000
37648,376401,0
37648,376402,0
37664,376601,3500
37664,376602,2300
37664,376603,1477
37699,376901,3850
37702,377003,3420
37702,377005,2900
37702,377006,3500
37761,377603,900
37877,378701,0
37877,378702,0
37893,378901,5100
37893,378905,3400
37940,379401,1000
37974,379701,0
37990,379901,4070
37990,379902,81
38032,380301,2300
38032,380304,2200
38040,380401,0
38130,381304,0
38229,382201,4200
38261,382601,3000
38261,382602,2700
38288,382801,2800
38288,382802,0
38288,382803,0
38296,382901,5200
38296,382902,0
38326,383201,5500
38369,383601,0
38407,384002,3100
38733,387303,5500
38830,388302,1100
38849,388403,400
38903,389001,0
38938,389302,0
38946,389403,5900
38954,389501,5400
38954,389502,0
39055,390502,300
39055,390503,1600
39071,390701,0
39071,390702,0
39098,390901,156
39128,391201,0
39128,391203,3000
39128,391204,1384
39136,391301,0
39136,391302,0
39136,391303,4000
39217,392101,3470
39241,392401,4865
39241,392402,548
39241,392403,1234
39381,393803,4000
39578,395701,2500
39578,395703,0
39578,395707,3500
39586,395801,0
39608,396001,0
39608,396002,2400
39616,396101,0
39616,396102,1800
39624,396201,0
39624,396202,0
39624,396203,0
39624,396204,2400
39659,396501,0
39667,396601,0
39667,396602,0
39667,396606,3537
39721,397201,5050
39721,397202,1730
39721,397205,1750
39802,398001,0
39802,398002,0
39802,398004,0
39870,398701,0
39870,398703,7900
39985,399802,600
39993,399901,1600
39993,399902,400
40037,400303,1034
40045,400401,4346
40061,400602,0
40070,400702,1730
40070,400703,2500
40088,400801,0
40088,400804,0
40088,400805,1058
40088,400806,2900
40096,400903,2700
40096,400904,1550
40126,401201,0
40126,401202,55
40134,401301,0
40134,401302,0
40150,401504,3700
40258,402503,2700
40266,402602,2250
40266,402604,2800
40304,403001,3600
40304,403003,1800
40347,403402,0
40347,403403,3000
40363,403601,0
40363,403602,0
40380,403801,0
40380,403802,0
40380,403803,2300
40410,404101,0
40410,404102,0
40410,404104,2350
40428,404202,0
40444,404403,1050
40509,405001,0
40509,405002,0
40568,405601,3000
40568,405602,1100
40576,405703,3333
40584,405803,712
40592,405901,0
40770,407702,800
40983,409801,1300
40983,409802,0
41084,410801,5000
41084,410802,1915
41092,410904,566
41092,410905,1800
41157,411503,950
41157,411504,1500
41211,412102,0
41220,412201,0
41220,412202,2500
41262,412601,3100
41343,413401,3800
41343,413402,2100
41343,413403,1500
41343,413404,1606
41360,413604,0
41386,413804,0
41459,414502,3332
41475,414701,3800
41475,414702,1902
41475,414703,3040
41483,414801,3660
41483,414802,400
41483,414803,3839
41483,414804,2600
41530,415301,1000
41564,415603,300
41564,415605,2300
41602,416001,0
41602,416002,0
41602,416003,3850
41602,416006,805
41602,416007,802
41610,416102,0
41769,417604,0
41785,417804,3590
41866,418601,0
41874,418701,0
41874,418705,1700
41874,418706,3450
41882,418801,0
41890,418903,3200
41963,419601,2000
41963,419602,1800
41963,419603,600
41971,419701,2100
41971,419702,600
41971,419703,2100
41971,419704,750
42005,420002,856
42080,420801,0
42080,420802,0
42080,420803,2100
42080,420804,0
42196,421902,0
42226,422201,0
42226,422202,2000
42226,422203,2100
42234,422301,0
42234,422302,0
42234,422303,1900
42234,422304,1850
42234,422305,1900
42242,422401,2200
42242,422402,700
42250,422501,2400
42250,422502,1000
42250,422503,300
42250,422504,2500
42269,422602,0
42269,422603,2200
42269,422604,2300
42277,422701,2200
42277,422702,1950
42307,423003,1950
42390,423904,400
42447,424402,0
42447,424403,0
42633,426303,4500
42668,426601,2739
42668,426602,1318
42668,426603,2500
42668,426605,443
42684,426801,2700
42684,426802,2789
42684,426803,350
42722,427201,2500
42722,427202,0
42722,427203,700
42722,427204,154
42765,427603,1200
42790,427902,0
42862,428601,0
42897,428901,3000
42978,429701,0
42978,429704,3000
43206,432003,3800
43354,433501,0
43354,433502,150
43354,433503,3500
43354,433504,1354
43362,433601,0
43362,433602,0
43419,434101,2500
43419,434102,1091
43419,434103,18
43419,434104,3000
43451,434502,600
43451,434505,1600
43486,434801,0
43486,434803,0
43508,435002,0
43524,435202,0
43630,436301,3800
43630,436303,1536
43630,436305,0
43648,436401,3020
43648,436402,866
43656,436501,3300
43656,436502,350
43699,436901,8000
43699,436902,800
43699,436903,0
43850,438501,340
43850,438503,3000
43869,438603,6000
43915,439101,2200
43915,439102,0
43915,439104,3100
43931,439301,0
43931,439302,0
43931,439303,830
43940,439401,1050
43940,439402,0
43940,439404,2500
43958,439502,1647
43966,439601,0
44008,440001,3300
44008,440002,0
44075,440701,0
44075,440702,1200
44075,440705,350
44180,441801,0
44180,441802,2376
44180,441804,1800
44180,441805,330
44202,442002,0
44229,442202,3490
44229,442203,2050
44334,443306,3470
44393,443904,2800
44440,444401,4590
44440,444404,1200
44458,444503,120
44458,444504,120
44539,445302,0
44555,445501,0
44555,445502,0
44563,445601,0
44563,445603,2100
44601,446001,2200
44601,446002,2200
44679,446701,0
44679,446702,0
44733,447301,0
44733,447302,122
44768,447601,0
44822,448201,2700
44822,448202,1300
44822,448204,2700
44920,449202,0
45080,450803,2953
45187,451804,1500
45217,452103,0
45292,452901,3800
45292,452902,0
45420,454202,2100
45420,454203,0
45420,454204,1700
45446,454402,0
45470,454703,1980
45470,454704,658
45543,455402,717
45560,455601,2450
45560,455602,280
45594,455905,1530
45594,455906,632
