94,901,0
159,1501,6500
167,1601,0
167,1602,670
230,2301,0
230,2302,0
523,5201,0
523,5202,1800
523,5203,1700
531,5303,4600
582,5801,0
582,5803,0
604,6002,0
868,8603,3000
930,9302,4100
949,9401,0
949,9402,4653
949,9403,4800
981,9803,6360
981,9804,0
990,9901,0
990,9903,0
1015,10101,0
1082,10801,569
1082,10806,0
1082,10807,0
1139,11301,0
1139,11303,162
1155,11502,175
1163,11601,0
1163,11602,0
1228,12201,0
1228,12202,0
1236,12303,0
1252,12501,0
1252,12502,3500
1260,12603,1900
1341,13406,1850
1392,13901,8900
1392,13902,0
1392,13904,0
1481,14801,0
1481,14802,0
1481,14803,6800
1490,14901,0
1490,14902,0
1554,15503,2500
1627,16201,2130
1643,16401,0
1643,16402,0
1660,16603,1225
1708,17001,0
1708,17003,3500
1767,17601,0
1767,17603,0
1791,17901,0
1791,17902,0
1872,18701,3000
1872,18703,2700
1872,18704,600
1872,18706,1000
1880,18801,0
1880,18802,0
1880,18804,1089
1929,19201,0
1929,19203,1800
1929,19204,597
1929,19205,610
1929,19206,450
1961,19601,0
2011,20101,2700
2011,20104,3500
2232,22301,2600
2232,22302,0
2232,22303,1260
2232,22304,250
2232,22305,2600
2232,22306,3000
2259,22503,6100
2267,22601,4500
2267,22602,450
2356,23501,160
2399,23905,3400
2399,23906,940
2399,23907,900
2429,24204,800
2437,24302,0
2488,24804,2770
2747,27404,5900
2755,27502,0
2771,27702,0
2780,27801,0
2780,27802,0
2780,27803,0
2780,27804,3000
2879,28701,0
2879,28702,0
2887,28801,0
2887,28802,0
2895,28901,6500
2933,29302,0
2941,29401,4416
2941,29402,2750
2941,29403,0
2941,29404,2800
2976,29701,2300
2976,29702,2200
3034,30303,1200
3190,31901,0
3190,31902,0
3204,32001,0
3204,32002,0
3344,33401,0
3344,33402,0
3360,33603,0
3565,35602,0
3565,35603,9863
3565,35604,7600
3573,35701,0
3573,35702,0
3573,35703,8152
3670,36701,0
3794,37903,3000
3930,39301,0
4120,41204,2450
4138,41301,8000
4197,41901,0
4197,41904,1680
4197,41905,3550
4375,43701,0
4375,43702,3600
4405,44001,0
4472,44701,0
4472,44702,0
4472,44703,1200
4553,45501,0
4553,45502,0
4669,46601,0
4677,46701,3850
4731,47301,0
4731,47302,4000
4766,47602,900
4766,47603,2800
4766,47604,862
4766,47605,1388
4812,48101,0
4812,48105,0
4910,49103,3050
4944,49403,1200
4979,49703,0
5037,50301,0
5100,51001,590
5126,51202,400
5150,51502,0
5193,51901,0
5215,52103,5800
5240,52401,2000
5240,52402,2000
5240,52403,2400
5290,52901,1000
5290,52902,2874
5290,52903,34
5398,53902,0
5398,53904,2700
5509,55003,1760
5592,55901,0
5592,55902,0
5592,55903,3660
5622,56201,0
5622,56202,2800
5649,56402,0
5649,56403,3638
5703,57001,0
5703,57002,0
5720,57201,0
5720,57202,0
5720,57203,0
5720,57204,0
5720,57206,3500
5746,57403,0
5746,57404,1800
5754,57501,0
5789,57804,0
5967,59604,867
6017,60101,0
6084,60803,0
6084,60804,0
6106,61001,5605
6106,61002,150
6130,61301,1900
6165,61602,0
6181,61801,0
6181,61802,30
6246,62401,0
6246,62406,2800
6246,62407,757
6394,63901,0
6521,65204,0
6564,65601,0
6564,65602,2198
6670,66701,1850
6670,66702,3000
6688,66801,0
6688,66803,0
6688,66804,950
6688,66805,6300
6688,66806,0
6696,66901,0
6696,66902,0
6696,66903,4000
6718,67103,450
6777,67701,0
6777,67703,2600
6793,67901,0
6858,68501,4005
6858,68502,6230
6874,68702,0
6939,69302,3365
6939,69303,0
6971,69703,2797
7030,70304,2400
7137,71303,2680
7170,71704,4564
7200,72001,0
7200,72002,0
7269,72602,0
7307,73001,0
7307,73002,0
7323,73203,0
7340,73403,4200
7366,73602,0
7366,73603,0
7366,73604,0
7480,74801,0
7510,75103,2025
7528,75203,2800
7544,75402,0
7544,75403,4180
7544,75404,0
7560,75601,0
7595,75906,3900
7641,76401,0
7641,76402,1500
7641,76403,0
7641,76404,422
7765,77601,0
7765,77602,0
7790,77902,0
7803,78003,4700
7811,78104,5000
7820,78201,0
7820,78203,1466
7820,78206,0
7838,78301,0
7838,78302,0
7846,78401,0
7846,78402,3800
7870,78701,0
7870,78702,0
7897,78903,0
7897,78904,3287
7927,79201,0
7927,79202,0
7935,79301,0
7960,79601,0
7960,79602,0
7978,79701,0
7978,79702,0
7994,79908,100
7994,79911,0
7994,79913,0
8028,80202,0
8028,80203,2800
8028,80204,2546
8060,80602,400
8060,80604,0
8133,81301,0
8133,81307,0
8141,81402,0
8141,81404,0
8168,81602,0
8168,81603,3000
8214,82101,0
